student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,specialization,cgpa,clinical_score,hospital_hours,dropout_status
STU_693194,Avi Khanna,daliavictor@example.com,+917914324371,Female,21,83.0,4.2,0,Low,No,General,6.59,34,23,0
STU_773637,Watika Master,zchatterjee@example.net,+917409317485,Male,21,75.3,1.8,0,Medium,No,General,6.93,43,41,0
STU_417080,Caleb Tandon,battaalka@example.net,+916079435896,Male,20,76.0,8.5,0,High,No,Dental,7.75,87,38,0
STU_653084,Pranit Vig,jbaria@example.org,+917220653744,Female,22,88.9,5.6,0,Medium,Yes,Dental,7.25,99,5,0
STU_319175,Meera Parekh,doshiwahab@example.com,+918944175367,Female,18,90.0,4.8,0,Low,No,General,7.19,83,16,0
STU_202304,Chandran Divan,goswamiforum@example.com,+917726805338,Female,19,89.6,3.3,0,Medium,Yes,General,8.28,42,33,0
STU_979469,Nathaniel Dani,pranit46@example.org,+918431878128,Male,23,87.2,4.2,1,Medium,No,Dental,8.4,48,36,1
STU_894394,Sathvik Dayal,sankarfalguni@example.net,+918311217083,Female,18,82.2,9.2,0,Medium,No,General,6.7,62,38,1
STU_384659,Yug Sama,hpai@example.com,+918059280653,Male,22,84.8,3.4,1,High,No,Dental,6.71,46,12,1
STU_753955,Vasana Sankaran,vasatika17@example.com,+919905058356,Male,21,87.6,1.2,0,Medium,No,General,6.82,66,13,0
STU_816719,Laban Bala,cnarula@example.com,+919156547852,Male,18,75.5,4.1,0,Low,No,General,8.36,99,48,1
STU_926133,Theodore Varty,goelvedant@example.net,+917432944773,Female,18,86.3,3.7,0,Low,No,General,8.39,47,47,0
STU_914317,Naksh Seth,parmerojas@example.com,+918314650217,Female,18,77.7,7.3,0,Medium,No,General,6.09,51,9,1
STU_972294,Aarush Sastry,danielrajagopalan@example.net,+919380008917,Male,20,92.3,6.6,0,Medium,No,Dental,7.28,30,47,1
STU_603390,Logan Banerjee,ykar@example.net,+916276974626,Male,23,90.8,7.8,0,High,No,Dental,6.94,77,30,0
STU_753538,Mahika Sethi,vincenthora@example.net,+919758457712,Male,23,90.8,6.2,0,Medium,No,Dental,6.81,84,3,0
STU_896241,Amruta Chana,rachitabajwa@example.net,+916475812485,Male,22,73.6,1.3,0,High,No,Dental,8.27,38,44,1
STU_732856,Yashasvi Thakkar,william08@example.net,+919622124134,Male,23,96.8,4.9,0,Medium,No,General,5.57,38,45,0
STU_962580,Chatresh Jhaveri,krish97@example.org,+918111831126,Female,23,91.0,1.0,0,High,No,Dental,8.07,60,42,1
STU_691583,Hema Mistry,daratejas@example.org,+917970612165,Male,22,83.8,6.4,0,Medium,No,General,6.14,38,38,1
STU_475476,Upasna Sunder,charan08@example.org,+919453046762,Female,22,79.4,4.5,0,Medium,No,Dental,6.7,84,29,0
STU_449944,Yash Andra,anusha88@example.org,+917230807428,Female,23,95.3,3.8,0,High,No,General,7.52,53,29,0
STU_781983,Harish Dhillon,chatresh17@example.org,+916026768229,Female,23,96.2,0.5,0,Medium,No,Dental,6.96,74,48,1
STU_879638,Vidhi Rama,falaksawhney@example.org,+916445631966,Male,19,84.5,5.1,0,Medium,Yes,General,6.41,80,32,0
STU_494045,Henry Kashyap,gchoudhary@example.org,+917269594210,Female,18,86.9,3.9,1,Medium,No,General,5.86,94,5,1
STU_425216,Girish Bains,lalchasmum@example.net,+919979171465,Male,18,68.6,2.0,0,High,No,Dental,7.58,46,40,1
STU_273864,Advay Ganesan,bedisiddharth@example.org,+919054061290,Male,23,85.8,4.2,0,Medium,Yes,General,6.38,68,18,0
STU_919763,Xavier Ramanathan,vincent05@example.org,+917674337159,Female,18,78.6,4.2,0,Medium,No,Dental,8.81,83,11,0
STU_224035,Dhruv Saha,eranganathan@example.com,+916679942565,Female,20,80.6,3.1,0,Medium,No,Dental,6.24,90,27,1
STU_790103,Agastya Gokhale,bhatnagarupasna@example.org,+919625244270,Male,19,59.5,4.6,0,Low,No,Dental,8.03,51,34,1
STU_164802,Girish Hegde,lohit15@example.com,+918628453439,Female,18,78.0,6.0,0,Medium,No,Dental,5.47,86,30,0
STU_938237,Vrishti Raval,narasimhanbanjeet@example.com,+919053348104,Male,18,78.3,3.7,0,Medium,No,General,8.35,47,7,0
STU_918009,Raghav Deshmukh,ysarraf@example.com,+916992082119,Female,19,78.9,2.9,1,Medium,No,Dental,6.19,51,23,0
STU_382572,Adweta Naik,matthew57@example.net,+919877727446,Male,21,82.3,2.0,1,High,Yes,General,7.04,92,30,0
STU_458142,Geetika Lad,nchoudhry@example.org,+919687349174,Male,19,87.0,6.6,0,High,No,General,7.29,90,25,0
STU_500702,Gavin Sarna,georgegaba@example.net,+917662596803,Female,18,82.9,3.0,1,Medium,No,Dental,5.0,81,39,0
STU_519367,Panini Seth,badaljagdish@example.com,+919481712602,Female,18,78.8,4.4,0,Medium,No,Dental,7.68,40,11,1
STU_235062,Jason Dewan,diptasankar@example.net,+916029861054,Female,22,81.0,3.4,0,Medium,No,General,8.76,46,48,1
STU_891224,Ria Kulkarni,waida80@example.com,+917944512258,Male,21,97.9,2.4,1,Medium,No,General,7.22,60,23,1
STU_907543,Yagnesh Mittal,tshetty@example.com,+916588979180,Female,22,91.3,5.6,0,High,No,Dental,6.73,38,44,0
STU_179499,Aradhana Zacharia,padmanabhanaryan@example.net,+918801809107,Male,18,81.6,14.0,0,Medium,No,General,6.65,73,30,1
STU_572438,Robert Badal,toorfalak@example.com,+919716909320,Female,20,64.9,5.2,0,Medium,Yes,General,5.35,72,22,0
STU_402844,Idika Kar,vedikakar@example.org,+916087106424,Female,21,73.0,9.7,0,Medium,No,Dental,6.26,99,42,0
STU_571821,Fiyaz Narayan,jagvi36@example.com,+919742905348,Male,22,94.8,2.9,0,Low,No,Dental,6.7,65,47,0
STU_859726,Forum Barad,phora@example.net,+919407449992,Female,22,68.5,2.3,0,Low,No,Dental,6.79,93,36,0
STU_483033,Zilmil Borah,jgokhale@example.net,+916061291348,Female,22,88.7,2.5,0,High,No,Dental,7.12,74,20,0
STU_658375,Leela Toor,rajata93@example.net,+916567587605,Male,18,75.5,5.4,0,Medium,No,General,7.44,64,3,0
STU_156541,Vrinda Rastogi,madhav11@example.net,+917865924003,Male,20,85.3,9.2,0,Medium,No,Dental,7.71,93,27,0
STU_592921,Ubika Rege,hbuch@example.org,+917155900645,Female,22,62.2,5.2,0,Medium,No,General,8.01,66,27,0
STU_929659,Udant Memon,ayushman06@example.com,+918460459305,Female,21,77.8,3.6,0,Medium,No,Dental,6.83,30,33,0
STU_773029,Deepa Kala,abeer87@example.com,+918613471670,Female,20,84.3,6.4,0,Medium,No,Dental,7.29,35,45,0
STU_967290,Janaki Khalsa,ethan06@example.org,+917178374487,Female,22,93.6,3.6,0,Low,No,Dental,7.54,90,24,0
STU_431351,Daksh Barman,timothy06@example.net,+916419979720,Female,22,82.6,2.0,0,Medium,No,General,7.05,32,39,0
STU_296789,Pahal Shukla,vihaanpalan@example.com,+917567196084,Male,19,67.8,3.6,0,Medium,No,Dental,8.37,92,39,0
STU_322965,Ryan Bajaj,chaturagrewal@example.org,+916574343828,Female,20,74.3,1.2,0,Medium,No,Dental,8.05,38,11,0
STU_730050,Udyati Pandit,dpatel@example.com,+918345700850,Female,21,82.3,4.6,1,Low,No,Dental,8.24,66,20,1
STU_618749,Aarnav Deol,hlanka@example.org,+917486386230,Female,21,92.5,8.6,0,Low,No,Dental,8.97,64,6,1
STU_912748,Ayush De,mohiniramanathan@example.com,+918871490585,Female,19,90.3,6.8,0,Medium,No,General,6.0,77,19,1
STU_611914,Turvi Hegde,goelvasatika@example.com,+917996053876,Male,20,79.1,2.5,0,Medium,No,Dental,9.43,35,4,0
STU_777896,Neha Sodhi,ucchalnarain@example.com,+917955537374,Female,21,82.7,4.3,1,Medium,No,Dental,6.03,88,49,0
STU_828352,Unnati Bedi,sagarvedhika@example.org,+919808438477,Male,23,67.5,1.9,1,High,Yes,Dental,8.69,45,7,1
STU_426111,Chakrika Bail,zayan50@example.org,+918753107114,Female,18,95.6,9.0,0,Low,No,Dental,9.12,43,40,0
STU_982185,Bina Agrawal,semsanaya@example.com,+917707501728,Male,23,85.5,3.1,0,Medium,No,General,7.13,31,36,0
STU_966696,Girish Mahal,mswaminathan@example.org,+919515747651,Male,20,62.8,4.6,0,Medium,No,General,7.07,45,15,1
STU_837337,Ria Pingle,vsankar@example.net,+918970333714,Female,19,89.2,3.6,0,Medium,No,General,7.32,46,27,0
STU_827994,Triya Dhar,divya41@example.com,+917681249335,Female,22,74.4,6.2,1,Medium,No,Dental,6.94,44,15,1
STU_366998,Nikita Memon,wrout@example.com,+917148563968,Male,18,97.7,9.7,0,Medium,No,Dental,6.59,58,5,1
STU_527779,Chaitanya Garg,devika91@example.org,+918772221200,Male,23,81.4,9.0,0,High,No,Dental,7.22,37,37,0
STU_667881,Jai Kale,shahfarhan@example.com,+917749282638,Male,19,73.0,9.0,0,Low,No,General,6.57,84,21,0
STU_818462,Kashish Ramanathan,ctella@example.org,+919708573257,Male,22,89.1,6.5,0,Medium,No,Dental,7.32,98,29,1
STU_904609,Anika Muni,vihaan39@example.com,+919036480933,Male,23,95.3,5.2,0,Low,No,General,7.53,37,2,1
STU_763363,Advika Randhawa,rajeshrigopal@example.com,+916455739731,Female,19,77.0,3.3,0,High,No,General,6.79,38,9,0
STU_707182,Yahvi Vaidya,atimajumdar@example.com,+916617795934,Male,23,87.2,0.8,0,High,No,General,6.31,57,35,0
STU_915006,Laksh Deo,tara90@example.com,+919909617309,Female,21,87.7,4.6,1,Medium,Yes,Dental,7.03,68,32,0
STU_770651,Chameli Gill,chaudryrishi@example.com,+919240643868,Female,22,88.5,6.7,0,High,No,Dental,6.07,64,10,0
STU_645234,Aarini Kumar,gayathrimadan@example.net,+916340411125,Female,18,69.8,0.9,0,High,No,Dental,6.78,88,49,0
STU_892063,Isha Tara,vasatika97@example.org,+917596764072,Female,19,60.1,0.7,0,Medium,No,General,7.58,30,19,1
STU_302684,Samesh Dhillon,kalafarhan@example.com,+916244656475,Female,19,86.7,4.5,0,Medium,No,General,6.45,68,47,0
STU_755659,Dev Radhakrishnan,aryaqushi@example.org,+916213693829,Male,23,93.4,4.1,1,High,No,General,8.17,66,15,0
STU_453294,Aishani Hora,wyattmemon@example.net,+916202436113,Female,20,82.7,2.9,1,High,No,General,8.44,52,26,0
STU_851851,Pahal Mutti,khalsadavid@example.net,+918190371900,Female,19,54.8,4.5,1,Low,No,Dental,8.09,65,13,1
STU_947020,Jai Shere,samaksh95@example.org,+917683953117,Male,18,79.4,3.1,0,Medium,No,General,6.93,42,43,1
STU_140327,Geetika Korpal,sinhaucchal@example.com,+917799466237,Female,21,83.3,4.5,0,Medium,No,Dental,8.68,57,7,0
STU_961876,Suhani Sarkar,modymadhavi@example.com,+918651908360,Male,22,93.3,9.1,0,Low,No,Dental,6.18,77,23,0
STU_603197,Turvi Som,oeshi48@example.com,+918797528186,Male,21,88.9,7.1,0,High,Yes,Dental,7.95,68,3,0
STU_889139,Vasudha Mitra,ekaja49@example.net,+918806054458,Male,18,86.3,5.5,0,High,No,Dental,8.9,92,16,1
STU_226029,Bahadurjit Raman,gvig@example.org,+919587185551,Female,22,91.3,2.4,0,High,No,Dental,8.93,42,28,0
STU_908012,Nihal Arora,vedika30@example.com,+919485144721,Male,18,97.7,5.5,0,Medium,No,Dental,8.47,70,0,1
STU_287832,Akshay Virk,krish12@example.net,+918440875713,Female,18,70.0,8.9,0,High,No,Dental,6.6,87,14,0
STU_188262,Bachittar Yohannan,michaelsrivastava@example.com,+916404532012,Male,19,73.2,4.0,0,High,No,Dental,5.8,65,25,1
STU_785805,Tanveer Tata,chaudharirachita@example.org,+918745308026,Male,18,83.4,4.2,0,Medium,No,General,8.51,32,32,1
STU_922876,Michael Munshi,solankibarkha@example.org,+916368195447,Female,22,94.6,4.3,1,Low,No,General,6.7,93,19,0
STU_773186,Urishilla Lalla,npandya@example.org,+917966078172,Female,23,82.6,3.0,0,Medium,Yes,Dental,7.77,41,17,0
STU_507191,Eta Gill,bishakha15@example.net,+916866709459,Male,21,77.0,6.9,0,Medium,No,General,7.43,63,26,0
STU_646941,Ethan Ravel,vanshanayak@example.net,+918779700818,Male,23,73.7,3.8,0,Medium,No,General,9.09,95,35,0
STU_676676,Geetika Roy,nadkarniijaya@example.com,+919642170220,Male,19,73.7,5.9,0,High,No,Dental,6.69,67,36,0
STU_458077,Edhitha Bhalla,ramaswamyorinder@example.org,+919859111175,Female,19,79.5,0.9,0,Medium,No,General,7.99,40,49,0
STU_336524,Indrajit Loke,wgrewal@example.net,+916532416361,Male,22,70.3,7.2,0,Medium,No,Dental,6.03,75,24,1
STU_304321,Tanish Chandra,karpemadhav@example.org,+917614002560,Male,22,83.5,2.9,0,Medium,Yes,General,7.25,55,1,1
STU_306489,Chandani Ranganathan,munitriya@example.net,+917273796570,Female,23,91.1,4.2,0,Medium,No,Dental,6.94,47,27,1
STU_837419,Pavani Goyal,xalakprashad@example.org,+917847294017,Male,22,87.5,1.8,0,Medium,No,General,7.29,92,5,0
STU_700455,Rushil Zacharia,eesha56@example.com,+916621126955,Female,22,75.1,3.1,0,Low,No,Dental,6.11,90,37,0
STU_332778,Bahadurjit Raman,anneinaya@example.com,+919689926872,Female,19,82.0,7.3,0,High,No,Dental,7.06,40,26,0
STU_520152,Dakshesh Dixit,qram@example.org,+918197210733,Female,21,92.0,4.7,0,Medium,No,Dental,9.26,43,31,0
STU_428536,Arya Anne,jhaverieiravati@example.org,+916476431392,Female,21,63.6,8.3,0,Medium,No,Dental,8.6,87,23,0
STU_667120,Yoshita Gole,patlaodika@example.com,+919068217746,Male,23,86.2,2.9,0,Medium,No,Dental,6.7,35,19,1
STU_814141,Saksham Chandra,jacob36@example.com,+916744939639,Male,20,86.3,1.7,0,High,No,Dental,7.42,54,30,0
STU_353892,Zashil Varkey,brahmbhattdiya@example.org,+916469031444,Male,23,87.5,7.3,0,Low,No,Dental,8.15,48,23,1
STU_616881,Balveer Bora,advikgandhi@example.org,+917762084913,Female,23,73.6,5.0,0,Medium,No,General,5.64,84,49,0
STU_236858,Bahadurjit Divan,devanyashoda@example.net,+916219684868,Female,23,60.4,3.8,0,Low,No,General,6.82,66,2,0
STU_753210,Wazir Shan,isaiahbhardwaj@example.net,+919474273000,Male,23,71.7,4.4,0,Medium,No,Dental,7.27,46,30,0
STU_474859,Ekanta Pant,jeevika62@example.com,+917529463351,Male,18,82.3,4.4,1,Low,No,General,6.88,86,1,0
STU_410467,Tanish Rai,ayushman21@example.com,+919822521681,Male,18,94.3,11.1,0,Medium,No,Dental,9.02,96,45,0
STU_790408,Wakeeta Sundaram,wdoctor@example.com,+916690956373,Male,20,87.6,4.2,0,Low,No,Dental,6.57,81,46,0
STU_751655,Kamala Nagy,xnarang@example.com,+919062324845,Female,18,81.4,3.0,0,Medium,Yes,Dental,7.83,84,4,0
STU_186173,Xiti Ratti,kiaanchand@example.com,+917937600923,Male,19,50.9,7.7,0,Low,No,General,7.94,57,43,1
STU_991745,Madhav Dua,dubenoah@example.org,+919880792661,Female,18,96.8,0.6,0,Medium,Yes,General,8.16,55,6,0
STU_115244,Ekantika Lad,nakulbhakta@example.org,+917725104789,Male,22,95.2,3.3,0,High,Yes,General,8.61,74,24,1
STU_247407,Turvi Bala,naiduwridesh@example.net,+919741238794,Female,23,79.6,5.2,0,High,Yes,Dental,8.56,49,5,0
STU_624786,Ucchal Deo,prisha21@example.org,+918752571269,Male,20,64.8,2.0,0,High,No,Dental,8.8,58,44,1
STU_344902,Arunima Rama,masterira@example.org,+917217745379,Male,20,72.6,6.3,0,Medium,No,Dental,9.03,41,14,0
STU_674089,Kavya Ravel,gauravrandhawa@example.org,+916198585645,Male,23,85.1,4.7,0,Low,No,Dental,7.22,30,16,1
STU_653284,Varenya Baria,dominic50@example.net,+919088496371,Male,18,83.4,2.3,0,Medium,No,Dental,9.22,58,29,1
STU_672631,Girindra Ramachandran,fradobasak@example.org,+918547269104,Male,20,97.0,1.9,0,Medium,Yes,General,7.74,96,13,0
STU_277131,Samar Karan,wallasneha@example.net,+917066119257,Female,20,86.4,4.8,0,Low,No,Dental,8.23,57,22,1
STU_305715,Urishilla Reddy,jsethi@example.org,+919214475068,Male,21,79.6,3.7,0,Medium,No,General,7.99,71,22,0
STU_620739,Reyansh Lalla,neelbalakrishnan@example.com,+919443277997,Female,19,96.8,3.2,0,Low,No,Dental,8.76,58,1,1
STU_205600,Balveer Goda,zaidmitra@example.com,+919337170105,Male,23,81.8,5.1,0,Medium,No,Dental,7.44,58,46,0
STU_273829,Darika Chawla,shettypatrick@example.net,+916695252813,Male,18,77.9,1.0,0,Medium,No,Dental,8.57,69,8,0
STU_415857,Falguni Vaidya,hsachar@example.net,+919216629257,Female,22,47.5,2.5,0,Medium,No,Dental,5.89,89,41,1
STU_858199,Waida Sheth,radhakaul@example.org,+916198590496,Female,23,90.6,7.5,2,Low,No,Dental,6.93,41,16,1
STU_256222,Aachal Bassi,fbose@example.net,+919547661569,Male,21,67.4,4.4,0,Medium,No,General,7.24,34,13,1
STU_184505,Madhavi Vasa,halderaadi@example.com,+918673883660,Male,18,52.6,3.1,0,Medium,No,Dental,6.86,31,23,1
STU_599753,Atharv Dhar,vhalder@example.net,+917097484279,Male,19,94.1,4.1,0,Medium,No,General,9.19,73,22,0
STU_739557,Jacob Prakash,siya78@example.org,+919508049265,Male,19,64.8,1.6,0,Medium,No,General,6.36,57,41,0
STU_389288,Gabriel Bahri,qtara@example.org,+918793483117,Male,23,88.4,3.7,0,High,No,General,7.79,34,29,1
STU_238855,Lipika Batta,karifaraj@example.org,+917424771231,Female,18,95.2,8.5,0,Medium,Yes,Dental,8.79,81,48,0
STU_502625,Adya Doctor,advikbajaj@example.org,+919119147895,Female,22,99.5,7.0,1,High,No,General,8.16,65,21,0
STU_677819,Vaishnavi Bansal,ganeshgautami@example.net,+918133299325,Male,23,87.4,5.5,0,Low,No,Dental,6.77,94,9,0
STU_936993,Ekaraj Kalita,ryanchaudhry@example.com,+918798283039,Male,22,76.3,2.9,2,High,No,General,6.31,81,17,1
STU_910472,Vyanjana Gulati,swadhwa@example.org,+919155752464,Female,23,82.3,2.8,0,Medium,No,General,7.39,92,1,0
STU_732939,Yuvraj Pal,oliver39@example.com,+918622346231,Female,22,96.6,6.0,0,Medium,No,Dental,6.04,91,44,0
STU_604066,Charles Lall,varenya83@example.net,+916330796127,Female,21,79.2,5.9,0,High,No,Dental,7.98,92,32,0
STU_191784,Devansh Sharaf,xdalia@example.org,+919703920761,Female,22,84.1,1.3,0,High,No,Dental,7.17,34,11,0
STU_564639,Nidhi Mangat,darzaid@example.com,+919547607035,Male,20,69.6,4.2,0,Medium,No,General,7.61,84,9,0
STU_572427,Chandran Srinivas,balendracomar@example.org,+916768230423,Male,19,90.6,0.7,0,Medium,No,General,7.11,69,13,0
STU_542657,Udarsh Barman,harshgrover@example.net,+919580339672,Male,23,91.2,5.1,0,Medium,No,Dental,7.65,38,46,1
STU_778300,Sarthak Barad,birhamsini@example.com,+917805256998,Female,18,73.0,9.2,0,High,No,General,7.51,66,26,0
STU_486899,Jason Palla,imaranbawa@example.net,+917188589733,Female,21,86.1,5.5,0,Medium,No,Dental,7.64,69,44,1
STU_410547,Anthony Chanda,gaurav83@example.com,+917870156895,Male,23,58.4,4.9,1,Medium,Yes,General,5.88,77,41,0
STU_971128,Michael Shenoy,ogarg@example.com,+918760682472,Male,20,94.2,6.3,0,High,No,General,7.3,39,1,0
STU_338692,Panini Ray,jdar@example.com,+918412187481,Male,18,63.4,2.5,0,High,No,Dental,6.21,75,9,0
STU_500923,Saksham Kala,kalaadweta@example.org,+917490174355,Female,22,77.7,2.1,0,Medium,No,Dental,7.15,75,40,0
STU_934486,Max Patel,maniamrita@example.com,+919836717358,Male,22,89.7,2.5,0,Low,No,General,7.65,87,39,0
STU_354703,Chakradev Warrior,riayogi@example.com,+919596076705,Male,20,88.4,3.6,0,Medium,No,Dental,7.0,86,46,0
STU_983639,Oeshi Sur,karanansh@example.com,+918519424288,Male,18,65.4,6.0,0,High,No,Dental,6.71,53,7,1
STU_730045,Imaran Atwal,lallahredhaan@example.net,+919942620691,Female,20,95.5,3.3,0,Low,No,General,7.65,57,32,1
STU_946407,Yatin Majumdar,qthakkar@example.org,+919844068142,Female,19,94.9,7.2,0,Medium,No,Dental,7.63,35,43,1
STU_699219,Amara Bandi,xgrewal@example.net,+919012932363,Male,23,72.4,1.5,0,Low,No,Dental,9.03,68,24,0
STU_637526,Laban Oak,ansh17@example.net,+918693886812,Male,19,95.1,5.4,0,High,No,General,7.91,60,32,0
STU_975681,Veda Varkey,swagle@example.com,+918166351744,Female,22,80.5,8.3,0,Medium,No,General,8.32,42,7,0
STU_625862,Kavya Tandon,masterishanvi@example.net,+916102808814,Male,23,83.3,2.9,2,High,No,General,8.37,98,27,1
STU_830684,Krisha Chaudhari,anay08@example.org,+918150112719,Male,19,95.3,7.2,0,High,No,Dental,6.29,76,0,0
STU_573241,Vrinda Saxena,hritik67@example.com,+916804974589,Male,22,87.4,6.6,0,Low,Yes,General,6.68,48,30,0
STU_746915,Sanaya Chaudhary,srivastavagarima@example.net,+918465890857,Female,18,97.0,10.9,1,High,No,General,8.61,66,29,1
STU_732334,Frado Dayal,bishakhasami@example.org,+918429420525,Male,18,68.1,2.8,0,Medium,No,Dental,9.16,99,28,0
STU_221671,Harshil Soman,gaurang22@example.org,+916876808866,Male,23,80.3,2.9,2,High,No,Dental,7.97,34,27,1
STU_481344,Bhavna Mani,hardik94@example.com,+916260295474,Male,18,81.0,7.5,1,Low,No,General,8.52,57,0,1
STU_393583,Vansha Misra,ryan71@example.org,+919748360412,Female,22,90.9,10.3,1,Low,No,General,7.02,52,19,1
STU_207843,Bachittar Chad,jacob51@example.net,+916988999188,Female,21,97.0,5.7,1,Low,No,General,6.98,99,0,0
STU_995569,Patrick Murty,ayushman56@example.com,+917434559065,Female,19,88.9,4.1,1,High,No,General,6.46,46,16,1
STU_636673,Pavani Tella,radhabanerjee@example.net,+918440319817,Female,20,80.5,0.8,0,High,No,General,6.68,81,12,1
STU_356659,Anirudh Aurora,mahikakamdar@example.net,+916553859801,Male,22,79.3,2.7,0,Medium,No,General,6.52,40,9,0
STU_904324,Jeevika Seth,tvarma@example.org,+919611359796,Male,23,71.2,8.9,2,Low,Yes,General,8.33,70,6,1
STU_775728,Ojasvi Raval,upma39@example.org,+919805012989,Male,21,66.0,4.0,0,Medium,Yes,General,8.6,77,46,0
STU_872128,Rachana Oak,yrao@example.org,+916483888722,Male,18,94.3,1.7,0,High,No,General,6.93,73,22,0
STU_236691,Oeshi Master,hgandhi@example.net,+919428698039,Female,22,78.3,2.2,0,Low,No,Dental,9.7,95,26,0
STU_103076,Wyatt Ranganathan,settyanmol@example.org,+918179927837,Male,19,83.2,3.1,0,Low,No,Dental,5.92,58,23,1
STU_814049,Manthan Chada,lakshmikamdar@example.com,+917032400593,Male,22,82.6,1.2,0,High,No,General,7.25,57,10,1
STU_172460,Vasatika Ghose,ikshita14@example.org,+916903601717,Male,21,78.0,2.5,1,High,No,General,5.63,56,17,1
STU_710476,Matthew Sami,triptisoman@example.org,+918434042642,Female,20,92.1,3.7,0,High,No,General,8.7,62,15,0
STU_525838,Manan Pillai,wchakrabarti@example.net,+918850085287,Male,21,90.3,4.3,0,Low,No,Dental,6.59,41,8,0
STU_971433,Ayaan Misra,ladeiravati@example.com,+918622735578,Female,21,85.3,6.3,0,Medium,Yes,General,7.4,97,47,0
STU_279945,Ronith Lanka,kanttripti@example.org,+916698139853,Male,18,37.0,3.5,0,Low,No,General,6.58,41,27,1
STU_587785,Finn Tiwari,upadhritilalla@example.net,+916504592607,Male,22,86.9,3.9,0,Low,Yes,Dental,9.7,68,17,0
STU_267171,Unni Reddy,ibarman@example.com,+917816410797,Male,20,96.8,6.9,1,Medium,No,Dental,7.63,66,36,0
STU_703669,Upma Kakar,rattadaniel@example.com,+919553164573,Female,21,84.5,3.7,0,Low,No,General,5.89,61,33,1
STU_228095,Max Gera,divya64@example.net,+918667185646,Male,22,95.1,1.6,1,Low,No,Dental,7.5,35,11,0
STU_817702,Sachi Peri,rkala@example.net,+918891600480,Male,18,77.7,1.7,0,High,No,Dental,8.69,32,20,1
STU_553376,Ubika Varma,varshakrish@example.com,+916436257963,Female,21,87.1,3.2,2,Low,No,Dental,9.54,70,5,1
STU_912381,Rehaan Varghese,karadaksh@example.org,+917976036823,Female,23,92.3,3.8,0,Low,No,Dental,7.79,71,21,0
STU_326566,Fitan Ghose,uganesan@example.com,+917190672806,Male,19,72.2,2.8,0,High,No,Dental,7.73,55,22,1
STU_324218,Harshil Mannan,fkhosla@example.org,+919883660073,Male,19,86.6,3.5,0,High,No,General,5.79,49,31,1
STU_226021,Sachi Rattan,akshay32@example.com,+917839488237,Female,20,85.4,4.7,0,High,No,Dental,6.44,64,8,0
STU_500609,Tanvi Rai,ekbalshroff@example.com,+916752432447,Female,20,67.4,4.1,0,Medium,No,General,8.8,38,7,1
STU_472532,Orinder Pillai,nitaradhar@example.net,+916518164202,Female,23,86.0,2.1,0,Medium,No,General,6.23,73,29,0
STU_624525,Owen Comar,vmadan@example.org,+918427693459,Female,23,88.1,1.1,0,Low,No,General,9.1,64,19,1
STU_917150,Imaran Pingle,sagarraghav@example.org,+916555385131,Male,22,83.9,2.6,0,Low,No,General,9.38,58,1,1
STU_921073,Vyanjana Ratti,nathnachiket@example.net,+918332483692,Male,20,82.0,2.4,0,Low,No,General,8.88,65,34,1
STU_595208,Jyoti Ganesan,rayaandhawan@example.net,+919548362926,Female,18,72.2,2.5,0,Medium,No,Dental,7.98,86,28,0
STU_276728,Manya Mital,vasatikakamdar@example.com,+918954241669,Female,19,93.7,3.4,0,Medium,No,Dental,6.96,92,40,0
STU_698048,Januja Jain,kalpitgarde@example.net,+918135579798,Female,22,91.0,5.0,0,High,No,General,6.35,64,18,0
STU_945344,Rayaan Jhaveri,aadiminhas@example.org,+917885614567,Male,22,86.3,2.7,0,Medium,No,Dental,8.88,82,3,0
STU_960786,Barkha Chandran,bahlmugdha@example.com,+918911124505,Female,20,78.2,2.8,0,Medium,No,General,8.02,71,31,1
STU_237010,Fariq Talwar,yashvi39@example.org,+917258194523,Male,19,75.9,11.8,0,Medium,No,General,7.66,63,3,0
STU_323016,Azaan Gill,somnisha@example.org,+919566327398,Female,18,75.3,1.9,1,Medium,No,General,8.3,58,15,1
STU_152161,Falak Sundaram,pranitmannan@example.org,+918053190704,Female,21,99.2,2.0,0,High,No,General,6.05,50,4,1
STU_366219,Libni Srivastava,basuzashil@example.net,+919599955428,Male,20,94.2,2.1,0,Low,No,General,9.52,35,23,1
STU_902956,Manthan Ramesh,shauryawable@example.net,+918965733859,Male,20,91.9,0.9,0,Medium,No,General,9.04,61,0,0
STU_884820,Harsh Sahni,amorar@example.com,+918781355999,Male,22,64.7,5.4,0,Medium,No,Dental,6.56,64,34,0
STU_872289,Jack Arya,bhavikamukherjee@example.org,+918265055646,Female,22,93.6,6.6,0,Medium,No,Dental,9.07,48,34,0
STU_405138,Tanish Basu,kashish54@example.org,+916779850188,Female,21,91.0,4.7,1,High,Yes,General,7.59,60,27,0
STU_958525,Krisha Srinivas,balhaar32@example.org,+917755309469,Male,19,66.1,2.0,0,Low,No,Dental,7.99,47,48,0
STU_951229,Wridesh Padmanabhan,anyabarad@example.net,+919993172278,Female,21,85.9,4.5,0,High,Yes,Dental,5.39,48,4,1
STU_786480,Gaurav Ghosh,fitanraja@example.net,+916196876009,Male,22,85.7,3.6,0,Medium,No,Dental,8.11,33,38,1
